game_pk,game_date,home_team,away_team,home_moneyline,away_moneyline,home_decimal,away_decimal,source_match_ts,hours_delta,source_href
777066,2025-07-21,Toronto Blue Jays,New York Yankees,-105,-123,1.95,1.81,2025-07-21 23:07:00+00:00,0.0,/baseball-odds/usa-mlb/toronto-ny-yankees-2025-07-22/1149473
777068,2025-07-21,Cleveland Guardians,Baltimore Orioles,-141,113,1.71,2.13,2025-07-21 22:40:00+00:00,0.0,/baseball-odds/usa-mlb/cleveland-baltimore-2025-07-22/1150232
777069,2025-07-21,Atlanta Braves,San Francisco Giants,-139,115,1.72,2.15,2025-07-21 23:15:00+00:00,0.0,/baseball-odds/usa-mlb/atlanta-san-francisco-2025-07-22/1149475
777035,2025-07-22,Seattle Mariners,Milwaukee Brewers,-137,109,1.73,2.09,2025-07-23 01:40:00+00:00,0.0,/baseball-odds/usa-mlb/seattle-milwaukee-2025-07-23/1149493
777039,2025-07-22,Los Angeles Dodgers,Minnesota Twins,-200,163,1.5,2.63,2025-07-23 02:10:00+00:00,0.0,/baseball-odds/usa-mlb/la-dodgers-minnesota-2025-07-23/1149494
777040,2025-07-22,Arizona Diamondbacks,Houston Astros,-106,-122,1.94,1.82,2025-07-23 01:40:00+00:00,0.0,/baseball-odds/usa-mlb/arizona-houston-2025-07-23/1149492
777042,2025-07-22,Washington Nationals,Cincinnati Reds,114,-152,2.14,1.66,2025-07-22 22:45:00+00:00,0.0,/baseball-odds/usa-mlb/washington-cincinnati-2025-07-23/1149485
777043,2025-07-22,Texas Rangers,Athletics,-227,183,1.44,2.83,2025-07-23 00:05:00+00:00,0.0,/baseball-odds/usa-mlb/texas-athletics-2025-07-23/1150028
777044,2025-07-22,Pittsburgh Pirates,Detroit Tigers,112,-139,2.12,1.72,2025-07-22 22:40:00+00:00,0.0,/baseball-odds/usa-mlb/pittsburgh-detroit-2025-07-23/1149483
777045,2025-07-22,Philadelphia Phillies,Boston Red Sox,-196,144,1.51,2.44,2025-07-22 22:45:00+00:00,0.0,/baseball-odds/usa-mlb/philadelphia-boston-2025-07-23/1149486
777046,2025-07-22,Toronto Blue Jays,New York Yankees,-123,-109,1.81,1.92,2025-07-22 23:07:00+00:00,0.0,/baseball-odds/usa-mlb/toronto-ny-yankees-2025-07-23/1149487
777047,2025-07-22,Chicago Cubs,Kansas City Royals,-256,205,1.39,3.05,2025-07-23 00:05:00+00:00,0.0,/baseball-odds/usa-mlb/cubs-kansas-city-2025-07-23/1149490
777049,2025-07-22,Colorado Rockies,St. Louis Cardinals,131,-164,2.31,1.61,2025-07-23 00:40:00+00:00,0.0,/baseball-odds/usa-mlb/colorado-st-louis-2025-07-23/1149491
777052,2025-07-22,Miami Marlins,San Diego Padres,-137,102,1.73,2.02,2025-07-22 22:40:00+00:00,0.0,/baseball-odds/usa-mlb/miami-san-diego-2025-07-23/1149484
777054,2025-07-22,New York Mets,Los Angeles Angels,-175,131,1.57,2.31,2025-07-22 23:10:00+00:00,0.0,/baseball-odds/usa-mlb/ny-mets-la-angels-2025-07-23/1149488
777056,2025-07-22,Cleveland Guardians,Baltimore Orioles,-161,134,1.62,2.34,2025-07-22 22:40:00+00:00,0.0,/baseball-odds/usa-mlb/cleveland-baltimore-2025-07-23/1150234
777058,2025-07-22,Atlanta Braves,San Francisco Giants,-127,100,1.79,2.0,2025-07-22 23:15:00+00:00,0.0,/baseball-odds/usa-mlb/atlanta-san-francisco-2025-07-23/1149489
777022,2025-07-23,Los Angeles Dodgers,Minnesota Twins,-217,176,1.46,2.76,2025-07-23 20:10:00+00:00,0.0,/baseball-odds/usa-mlb/la-dodgers-minnesota-2025-07-23/1149506
777024,2025-07-23,Seattle Mariners,Milwaukee Brewers,-122,106,1.82,2.06,2025-07-23 19:40:00+00:00,0.0,/baseball-odds/usa-mlb/seattle-milwaukee-2025-07-23/1149504
777026,2025-07-23,Washington Nationals,Cincinnati Reds,104,-133,2.04,1.75,2025-07-23 16:05:00+00:00,0.0,/baseball-odds/usa-mlb/washington-cincinnati-2025-07-23/1149497
777027,2025-07-23,Toronto Blue Jays,New York Yankees,116,-141,2.16,1.71,2025-07-23 23:07:00+00:00,0.0,/baseball-odds/usa-mlb/toronto-ny-yankees-2025-07-24/1149508
777028,2025-07-23,Colorado Rockies,St. Louis Cardinals,149,-189,2.49,1.53,2025-07-23 19:10:00+00:00,0.0,/baseball-odds/usa-mlb/colorado-st-louis-2025-07-23/1149503
777029,2025-07-23,Pittsburgh Pirates,Detroit Tigers,110,-133,2.1,1.75,2025-07-23 16:35:00+00:00,0.0,/baseball-odds/usa-mlb/pittsburgh-detroit-2025-07-23/1149500
777030,2025-07-23,Tampa Bay Rays,Chicago White Sox,-217,176,1.46,2.76,2025-07-23 23:35:00+00:00,0.0,/baseball-odds/usa-mlb/tampa-bay-white-sox-2025-07-24/1150237
777031,2025-07-23,Chicago Cubs,Kansas City Royals,-182,141,1.55,2.41,2025-07-23 18:20:00+00:00,0.0,/baseball-odds/usa-mlb/cubs-kansas-city-2025-07-23/1149502
777032,2025-07-23,Arizona Diamondbacks,Houston Astros,-143,108,1.7,2.08,2025-07-23 19:40:00+00:00,0.0,/baseball-odds/usa-mlb/arizona-houston-2025-07-23/1149505
777033,2025-07-23,Texas Rangers,Athletics,-141,116,1.71,2.16,2025-07-24 00:05:00+00:00,0.0,/baseball-odds/usa-mlb/texas-athletics-2025-07-24/1150029
777034,2025-07-23,New York Mets,Los Angeles Angels,-179,133,1.56,2.33,2025-07-23 17:10:00+00:00,0.0,/baseball-odds/usa-mlb/ny-mets-la-angels-2025-07-23/1149501
777036,2025-07-23,Cleveland Guardians,Baltimore Orioles,-132,109,1.76,2.09,2025-07-23 22:40:00+00:00,0.0,/baseball-odds/usa-mlb/cleveland-baltimore-2025-07-24/1150236
777037,2025-07-23,Miami Marlins,San Diego Padres,121,-147,2.21,1.68,2025-07-23 16:10:00+00:00,0.0,/baseball-odds/usa-mlb/miami-san-diego-2025-07-23/1149498
777038,2025-07-23,Philadelphia Phillies,Boston Red Sox,-167,135,1.6,2.35,2025-07-23 23:10:00+00:00,0.0,/baseball-odds/usa-mlb/philadelphia-boston-2025-07-24/1151956
777041,2025-07-23,Atlanta Braves,San Francisco Giants,-164,134,1.61,2.34,2025-07-23 16:15:00+00:00,0.0,/baseball-odds/usa-mlb/atlanta-san-francisco-2025-07-23/1149499
777018,2025-07-24,Los Angeles Angels,Seattle Mariners,-145,114,1.69,2.14,2025-07-25 01:38:00+00:00,0.0,/baseball-odds/usa-mlb/la-angels-seattle-2025-07-25/1149512
777019,2025-07-24,Cleveland Guardians,Baltimore Orioles,-127,105,1.79,2.05,2025-07-24 17:10:00+00:00,0.0,/baseball-odds/usa-mlb/cleveland-baltimore-2025-07-24/1150238
777021,2025-07-24,Detroit Tigers,Toronto Blue Jays,-149,109,1.67,2.09,2025-07-24 22:40:00+00:00,0.0,/baseball-odds/usa-mlb/detroit-toronto-2025-07-25/1149510
777023,2025-07-24,St. Louis Cardinals,San Diego Padres,-161,121,1.62,2.21,2025-07-24 23:45:00+00:00,0.0,/baseball-odds/usa-mlb/st-louis-san-diego-2025-07-25/1149511
777025,2025-07-24,Houston Astros,Athletics,-149,124,1.67,2.24,2025-07-25 00:10:00+00:00,0.0,/baseball-odds/usa-mlb/houston-athletics-2025-07-25/1150239
777004,2025-07-25,San Francisco Giants,New York Mets,-152,114,1.66,2.14,2025-07-26 02:15:00+00:00,0.0,/baseball-odds/usa-mlb/san-francisco-ny-mets-2025-07-26/1149526
777005,2025-07-25,St. Louis Cardinals,San Diego Padres,101,-132,2.01,1.76,2025-07-25 23:15:00+00:00,0.0,/baseball-odds/usa-mlb/st-louis-san-diego-2025-07-26/1149521
777006,2025-07-25,Los Angeles Angels,Seattle Mariners,104,-133,2.04,1.75,2025-07-26 01:38:00+00:00,0.0,/baseball-odds/usa-mlb/la-angels-seattle-2025-07-26/1149525
777007,2025-07-25,Houston Astros,Athletics,-132,109,1.76,2.09,2025-07-26 00:10:00+00:00,0.0,/baseball-odds/usa-mlb/houston-athletics-2025-07-26/1150241
777008,2025-07-25,Milwaukee Brewers,Miami Marlins,-217,176,1.46,2.76,2025-07-25 20:10:00+00:00,0.0,/baseball-odds/usa-mlb/milwaukee-miami-2025-07-25/1149514
777009,2025-07-25,Texas Rangers,Atlanta Braves,-154,127,1.65,2.27,2025-07-26 00:05:00+00:00,0.0,/baseball-odds/usa-mlb/texas-atlanta-2025-07-26/1149522
777011,2025-07-25,Minnesota Twins,Washington Nationals,-172,138,1.58,2.38,2025-07-26 00:10:00+00:00,0.0,/baseball-odds/usa-mlb/minnesota-washington-2025-07-26/1149523
777012,2025-07-25,Boston Red Sox,Los Angeles Dodgers,-116,-104,1.86,1.96,2025-07-25 23:10:00+00:00,0.0,/baseball-odds/usa-mlb/boston-la-dodgers-2025-07-26/1149518
777013,2025-07-25,Cincinnati Reds,Tampa Bay Rays,-114,-106,1.88,1.94,2025-07-25 23:10:00+00:00,0.0,/baseball-odds/usa-mlb/cincinnati-tampa-bay-2025-07-26/1149519
777014,2025-07-25,Pittsburgh Pirates,Arizona Diamondbacks,-111,-109,1.9,1.92,2025-07-25 22:40:00+00:00,0.0,/baseball-odds/usa-mlb/pittsburgh-arizona-2025-07-26/1149515
777015,2025-07-25,New York Yankees,Philadelphia Phillies,-159,131,1.63,2.31,2025-07-25 23:05:00+00:00,0.0,/baseball-odds/usa-mlb/ny-yankees-philadelphia-2025-07-26/1149517
777016,2025-07-25,Detroit Tigers,Toronto Blue Jays,-120,-108,1.83,1.93,2025-07-25 23:10:00+00:00,0.0,/baseball-odds/usa-mlb/detroit-toronto-2025-07-26/1149520
777017,2025-07-25,Chicago White Sox,Chicago Cubs,142,-182,2.42,1.55,2025-07-25 23:40:00+00:00,0.0,/baseball-odds/usa-mlb/white-sox-cubs-2025-07-26/1150240
777020,2025-07-25,Baltimore Orioles,Colorado Rockies,-200,163,1.5,2.63,2025-07-25 23:05:00+00:00,0.0,/baseball-odds/usa-mlb/baltimore-colorado-2025-07-26/1149516
776985,2025-07-26,San Francisco Giants,New York Mets,-116,-111,1.86,1.9,2025-07-27 01:05:00+00:00,0.0,/baseball-odds/usa-mlb/san-francisco-ny-mets-2025-07-27/1149539
776990,2025-07-26,Kansas City Royals,Cleveland Guardians,-149,110,1.67,2.1,2025-07-26 23:15:00+00:00,0.0,/baseball-odds/usa-mlb/kansas-city-cleveland-2025-07-27/1149536
776991,2025-07-26,Houston Astros,Athletics,-196,160,1.51,2.6,2025-07-26 23:10:00+00:00,0.0,/baseball-odds/usa-mlb/houston-athletics-2025-07-27/1150243
776992,2025-07-26,St. Louis Cardinals,San Diego Padres,-147,112,1.68,2.12,2025-07-26 23:15:00+00:00,0.0,/baseball-odds/usa-mlb/st-louis-san-diego-2025-07-27/1149537
776993,2025-07-26,Texas Rangers,Atlanta Braves,-114,-106,1.88,1.94,2025-07-26 23:05:00+00:00,0.0,/baseball-odds/usa-mlb/texas-atlanta-2025-07-27/1149533
776994,2025-07-26,Chicago White Sox,Chicago Cubs,142,-192,2.42,1.52,2025-07-26 23:10:00+00:00,0.0,/baseball-odds/usa-mlb/white-sox-cubs-2025-07-27/1150242
776995,2025-07-26,Los Angeles Angels,Seattle Mariners,106,-128,2.06,1.78,2025-07-27 01:38:00+00:00,0.0,/baseball-odds/usa-mlb/la-angels-seattle-2025-07-27/1149540
776996,2025-07-26,Milwaukee Brewers,Miami Marlins,-156,129,1.64,2.29,2025-07-26 23:10:00+00:00,0.0,/baseball-odds/usa-mlb/milwaukee-miami-2025-07-27/1149534
776997,2025-07-26,Minnesota Twins,Washington Nationals,-270,192,1.37,2.92,2025-07-26 23:10:00+00:00,0.0,/baseball-odds/usa-mlb/minnesota-washington-2025-07-27/1149535
776998,2025-07-26,Boston Red Sox,Los Angeles Dodgers,-159,131,1.63,2.31,2025-07-26 23:15:00+00:00,0.0,/baseball-odds/usa-mlb/boston-la-dodgers-2025-07-27/1149538
776999,2025-07-26,Baltimore Orioles,Colorado Rockies,-270,215,1.37,3.15,2025-07-26 23:05:00+00:00,0.0,/baseball-odds/usa-mlb/baltimore-colorado-2025-07-27/1149532
777000,2025-07-26,Cincinnati Reds,Tampa Bay Rays,-123,102,1.81,2.02,2025-07-26 22:40:00+00:00,0.0,/baseball-odds/usa-mlb/cincinnati-tampa-bay-2025-07-27/1149530
777001,2025-07-26,New York Yankees,Philadelphia Phillies,109,-139,2.09,1.72,2025-07-26 17:05:00+00:00,0.0,/baseball-odds/usa-mlb/ny-yankees-philadelphia-2025-07-26/1149528
777002,2025-07-26,Pittsburgh Pirates,Arizona Diamondbacks,123,-149,2.23,1.67,2025-07-26 22:40:00+00:00,0.0,/baseball-odds/usa-mlb/pittsburgh-arizona-2025-07-27/1149531
777003,2025-07-26,Detroit Tigers,Toronto Blue Jays,-182,135,1.55,2.35,2025-07-26 22:10:00+00:00,0.0,/baseball-odds/usa-mlb/detroit-toronto-2025-07-27/1149529
777010,2025-07-26,Kansas City Royals,Cleveland Guardians,-118,-109,1.85,1.92,2025-07-26 18:40:00+00:00,0.0,/baseball-odds/usa-mlb/kansas-city-cleveland-2025-07-26/1151959
776974,2025-07-27,San Francisco Giants,New York Mets,102,-133,2.02,1.75,2025-07-27 23:10:00+00:00,0.0,/baseball-odds/usa-mlb/san-francisco-ny-mets-2025-07-28/1151952
776975,2025-07-27,Kansas City Royals,Cleveland Guardians,-145,112,1.69,2.12,2025-07-27 18:10:00+00:00,0.0,/baseball-odds/usa-mlb/kansas-city-cleveland-2025-07-27/1149550
776976,2025-07-27,Houston Astros,Athletics,-143,118,1.7,2.18,2025-07-27 18:10:00+00:00,0.0,/baseball-odds/usa-mlb/houston-athletics-2025-07-27/1150245
776977,2025-07-27,Los Angeles Angels,Seattle Mariners,135,-164,2.35,1.61,2025-07-27 20:07:00+00:00,0.0,/baseball-odds/usa-mlb/la-angels-seattle-2025-07-27/1149554
776978,2025-07-27,Milwaukee Brewers,Miami Marlins,-159,129,1.63,2.29,2025-07-27 18:10:00+00:00,0.0,/baseball-odds/usa-mlb/milwaukee-miami-2025-07-27/1149549
776979,2025-07-27,Minnesota Twins,Washington Nationals,-179,133,1.56,2.33,2025-07-27 18:10:00+00:00,0.0,/baseball-odds/usa-mlb/minnesota-washington-2025-07-27/1149548
776980,2025-07-27,St. Louis Cardinals,San Diego Padres,-135,103,1.74,2.03,2025-07-27 18:15:00+00:00,0.0,/baseball-odds/usa-mlb/st-louis-san-diego-2025-07-27/1149551
776981,2025-07-27,Texas Rangers,Atlanta Braves,-127,105,1.79,2.05,2025-07-27 18:35:00+00:00,0.0,/baseball-odds/usa-mlb/texas-atlanta-2025-07-27/1149552
776982,2025-07-27,Cincinnati Reds,Tampa Bay Rays,-116,-109,1.86,1.92,2025-07-27 17:40:00+00:00,0.0,/baseball-odds/usa-mlb/cincinnati-tampa-bay-2025-07-27/1149547
776983,2025-07-27,Boston Red Sox,Los Angeles Dodgers,-108,-112,1.93,1.89,2025-07-27 17:35:00+00:00,0.0,/baseball-odds/usa-mlb/boston-la-dodgers-2025-07-27/1149543
776984,2025-07-27,Pittsburgh Pirates,Arizona Diamondbacks,-159,120,1.63,2.2,2025-07-27 17:35:00+00:00,0.0,/baseball-odds/usa-mlb/pittsburgh-arizona-2025-07-27/1149544
776986,2025-07-27,Baltimore Orioles,Colorado Rockies,-213,172,1.47,2.72,2025-07-27 17:35:00+00:00,0.0,/baseball-odds/usa-mlb/baltimore-colorado-2025-07-27/1149542
776987,2025-07-27,Detroit Tigers,Toronto Blue Jays,-116,-110,1.86,1.91,2025-07-27 17:40:00+00:00,0.0,/baseball-odds/usa-mlb/detroit-toronto-2025-07-27/1149546
776988,2025-07-27,New York Yankees,Philadelphia Phillies,102,-123,2.02,1.81,2025-07-27 17:35:00+00:00,0.0,/baseball-odds/usa-mlb/ny-yankees-philadelphia-2025-07-27/1149545
776989,2025-07-27,Chicago White Sox,Chicago Cubs,135,-185,2.35,1.54,2025-07-27 18:10:00+00:00,0.0,/baseball-odds/usa-mlb/white-sox-cubs-2025-07-27/1150244
776957,2025-07-28,Athletics,Seattle Mariners,-105,-115,1.95,1.87,2025-07-29 02:05:00+00:00,0.0,/baseball-odds/usa-mlb/athletics-seattle-2025-07-29/1150034
776958,2025-07-28,Los Angeles Angels,Texas Rangers,183,-227,2.83,1.44,2025-07-29 01:38:00+00:00,0.0,/baseball-odds/usa-mlb/la-angels-texas-2025-07-29/1149566
776959,2025-07-28,San Diego Padres,New York Mets,-130,107,1.77,2.07,2025-07-29 01:40:00+00:00,0.0,/baseball-odds/usa-mlb/san-diego-ny-mets-2025-07-29/1149567
776960,2025-07-28,St. Louis Cardinals,Miami Marlins,-120,100,1.83,2.0,2025-07-28 23:45:00+00:00,0.0,/baseball-odds/usa-mlb/st-louis-miami-2025-07-29/1149565
776961,2025-07-28,Minnesota Twins,Boston Red Sox,-111,-114,1.9,1.88,2025-07-28 23:40:00+00:00,0.0,/baseball-odds/usa-mlb/minnesota-boston-2025-07-29/1149563
776964,2025-07-28,San Francisco Giants,Pittsburgh Pirates,-137,105,1.73,2.05,2025-07-29 01:45:00+00:00,0.0,/baseball-odds/usa-mlb/san-francisco-pittsburgh-2025-07-29/1149568
776965,2025-07-28,Milwaukee Brewers,Chicago Cubs,-108,-115,1.93,1.87,2025-07-28 23:40:00+00:00,0.0,/baseball-odds/usa-mlb/milwaukee-cubs-2025-07-29/1149564
776966,2025-07-28,Baltimore Orioles,Toronto Blue Jays,-111,-108,1.9,1.93,2025-07-28 22:35:00+00:00,0.0,/baseball-odds/usa-mlb/baltimore-toronto-2025-07-29/1149558
776967,2025-07-28,Cincinnati Reds,Los Angeles Dodgers,116,-141,2.16,1.71,2025-07-28 23:10:00+00:00,0.0,/baseball-odds/usa-mlb/cincinnati-la-dodgers-2025-07-29/1149561
776968,2025-07-28,Cleveland Guardians,Colorado Rockies,-303,226,1.33,3.26,2025-07-28 22:40:00+00:00,0.0,/baseball-odds/usa-mlb/cleveland-colorado-2025-07-29/1150246
776969,2025-07-28,Houston Astros,Washington Nationals,-263,210,1.38,3.1,2025-07-29 00:10:00+00:00,0.0,/baseball-odds/usa-mlb/houston-washington-2025-07-29/1150248
776970,2025-07-28,New York Yankees,Tampa Bay Rays,-133,110,1.75,2.1,2025-07-28 23:05:00+00:00,0.0,/baseball-odds/usa-mlb/ny-yankees-tampa-bay-2025-07-29/1149560
776971,2025-07-28,Kansas City Royals,Atlanta Braves,135,-182,2.35,1.55,2025-07-28 23:40:00+00:00,0.0,/baseball-odds/usa-mlb/kansas-city-atlanta-2025-07-29/1149562
776972,2025-07-28,Chicago White Sox,Philadelphia Phillies,188,-256,2.88,1.39,2025-07-28 23:40:00+00:00,0.0,/baseball-odds/usa-mlb/white-sox-philadelphia-2025-07-29/1150247
776973,2025-07-28,Detroit Tigers,Arizona Diamondbacks,-137,113,1.73,2.13,2025-07-28 22:40:00+00:00,0.0,/baseball-odds/usa-mlb/detroit-arizona-2025-07-29/1149559
776943,2025-07-29,San Francisco Giants,Pittsburgh Pirates,-175,131,1.57,2.31,2025-07-30 01:45:00+00:00,0.0,/baseball-odds/usa-mlb/san-francisco-pittsburgh-2025-07-30/1149582
776944,2025-07-29,Athletics,Seattle Mariners,-109,-111,1.92,1.9,2025-07-30 02:05:00+00:00,0.0,/baseball-odds/usa-mlb/athletics-seattle-2025-07-30/1150035
776945,2025-07-29,Los Angeles Angels,Texas Rangers,-147,115,1.68,2.15,2025-07-30 01:38:00+00:00,0.0,/baseball-odds/usa-mlb/la-angels-texas-2025-07-30/1149580
776946,2025-07-29,St. Louis Cardinals,Miami Marlins,-161,125,1.62,2.25,2025-07-29 23:45:00+00:00,0.0,/baseball-odds/usa-mlb/st-louis-miami-2025-07-30/1149579
776947,2025-07-29,San Diego Padres,New York Mets,102,-127,2.02,1.79,2025-07-30 01:40:00+00:00,0.0,/baseball-odds/usa-mlb/san-diego-ny-mets-2025-07-30/1149581
776949,2025-07-29,New York Yankees,Tampa Bay Rays,-192,157,1.52,2.57,2025-07-29 23:05:00+00:00,0.0,/baseball-odds/usa-mlb/ny-yankees-tampa-bay-2025-07-30/1149574
776950,2025-07-29,Houston Astros,Washington Nationals,-128,-101,1.78,1.99,2025-07-30 00:10:00+00:00,0.0,/baseball-odds/usa-mlb/houston-washington-2025-07-30/1150251
776951,2025-07-29,Cleveland Guardians,Colorado Rockies,-196,154,1.51,2.54,2025-07-29 22:40:00+00:00,0.0,/baseball-odds/usa-mlb/cleveland-colorado-2025-07-30/1150249
776952,2025-07-29,Chicago White Sox,Philadelphia Phillies,144,-175,2.44,1.57,2025-07-29 23:40:00+00:00,0.0,/baseball-odds/usa-mlb/white-sox-philadelphia-2025-07-30/1150250
776953,2025-07-29,Detroit Tigers,Arizona Diamondbacks,-156,129,1.64,2.29,2025-07-29 22:40:00+00:00,0.0,/baseball-odds/usa-mlb/detroit-arizona-2025-07-30/1149573
776954,2025-07-29,Minnesota Twins,Boston Red Sox,106,-128,2.06,1.78,2025-07-29 23:40:00+00:00,0.0,/baseball-odds/usa-mlb/minnesota-boston-2025-07-30/1149577
776955,2025-07-29,Kansas City Royals,Atlanta Braves,-127,-102,1.79,1.98,2025-07-29 23:40:00+00:00,0.0,/baseball-odds/usa-mlb/kansas-city-atlanta-2025-07-30/1149576
776956,2025-07-29,Milwaukee Brewers,Chicago Cubs,-135,103,1.74,2.03,2025-07-29 23:40:00+00:00,0.0,/baseball-odds/usa-mlb/milwaukee-cubs-2025-07-30/1149578
776962,2025-07-29,Baltimore Orioles,Toronto Blue Jays,-102,-128,1.98,1.78,2025-07-29 22:35:00+00:00,0.0,/baseball-odds/usa-mlb/baltimore-toronto-2025-07-30/1149572
776963,2025-07-29,Cincinnati Reds,Los Angeles Dodgers,121,-161,2.21,1.62,2025-07-29 23:10:00+00:00,0.0,/baseball-odds/usa-mlb/cincinnati-la-dodgers-2025-07-30/1149575
778372,2025-07-29,Baltimore Orioles,Toronto Blue Jays,-123,102,1.81,2.02,2025-07-29 16:35:00+00:00,0.0,/baseball-odds/usa-mlb/baltimore-toronto-2025-07-29/1151828
776929,2025-07-30,Milwaukee Brewers,Chicago Cubs,-130,-101,1.77,1.99,2025-07-30 18:10:00+00:00,0.0,/baseball-odds/usa-mlb/milwaukee-cubs-2025-07-30/1149589
776930,2025-07-30,Athletics,Seattle Mariners,121,-147,2.21,1.68,2025-07-31 02:05:00+00:00,0.0,/baseball-odds/usa-mlb/athletics-seattle-2025-07-31/1150036
776931,2025-07-30,San Diego Padres,New York Mets,-120,-101,1.83,1.99,2025-07-30 20:10:00+00:00,0.0,/baseball-odds/usa-mlb/san-diego-ny-mets-2025-07-30/1149592
776932,2025-07-30,Los Angeles Angels,Texas Rangers,-101,-130,1.99,1.77,2025-07-31 01:38:00+00:00,0.0,/baseball-odds/usa-mlb/la-angels-texas-2025-07-31/1149596
776933,2025-07-30,San Francisco Giants,Pittsburgh Pirates,-222,163,1.45,2.63,2025-07-30 19:45:00+00:00,0.0,/baseball-odds/usa-mlb/san-francisco-pittsburgh-2025-07-30/1149591
776934,2025-07-30,St. Louis Cardinals,Miami Marlins,-141,107,1.71,2.07,2025-07-30 23:45:00+00:00,0.0,/baseball-odds/usa-mlb/st-louis-miami-2025-07-31/1149595
776935,2025-07-30,Minnesota Twins,Boston Red Sox,-119,-101,1.84,1.99,2025-07-30 17:10:00+00:00,0.0,/baseball-odds/usa-mlb/minnesota-boston-2025-07-30/1149587
776936,2025-07-30,Kansas City Royals,Atlanta Braves,-120,-104,1.83,1.96,2025-07-30 18:10:00+00:00,0.0,/baseball-odds/usa-mlb/kansas-city-atlanta-2025-07-30/1149590
776937,2025-07-30,Houston Astros,Washington Nationals,-118,-104,1.85,1.96,2025-07-30 18:10:00+00:00,0.0,/baseball-odds/usa-mlb/houston-washington-2025-07-30/1150252
776938,2025-07-30,New York Yankees,Tampa Bay Rays,-149,113,1.67,2.13,2025-07-30 23:05:00+00:00,0.0,/baseball-odds/usa-mlb/ny-yankees-tampa-bay-2025-07-31/1149593
776939,2025-07-30,Chicago White Sox,Philadelphia Phillies,116,-141,2.16,1.71,2025-07-30 18:10:00+00:00,0.0,/baseball-odds/usa-mlb/white-sox-philadelphia-2025-07-30/1150253
776940,2025-07-30,Detroit Tigers,Arizona Diamondbacks,-130,107,1.77,2.07,2025-07-30 17:10:00+00:00,0.0,/baseball-odds/usa-mlb/detroit-arizona-2025-07-30/1149588
776941,2025-07-30,Cincinnati Reds,Los Angeles Dodgers,138,-175,2.38,1.57,2025-07-30 23:10:00+00:00,0.0,/baseball-odds/usa-mlb/cincinnati-la-dodgers-2025-07-31/1149594
776942,2025-07-30,Cleveland Guardians,Colorado Rockies,-179,133,1.56,2.33,2025-07-30 22:40:00+00:00,0.0,/baseball-odds/usa-mlb/cleveland-colorado-2025-07-31/1150254
776948,2025-07-30,Baltimore Orioles,Toronto Blue Jays,-130,-101,1.77,1.99,2025-07-30 16:35:00+00:00,0.0,/baseball-odds/usa-mlb/baltimore-toronto-2025-07-30/1149586
776923,2025-07-31,Seattle Mariners,Texas Rangers,-182,135,1.55,2.35,2025-08-01 01:40:00+00:00,0.0,/baseball-odds/usa-mlb/seattle-texas-2025-08-01/1149599
776927,2025-07-31,New York Yankees,Tampa Bay Rays,101,-111,2.01,1.9,2025-07-31 17:05:00+00:00,0.0,/baseball-odds/usa-mlb/ny-yankees-tampa-bay-2025-07-31/1149597
776928,2025-07-31,Cincinnati Reds,Atlanta Braves,-159,129,1.63,2.29,2025-07-31 23:10:00+00:00,0.0,/baseball-odds/usa-mlb/cincinnati-atlanta-2025-08-01/1149598
776906,2025-08-01,San Diego Padres,St. Louis Cardinals,-222,163,1.45,2.63,2025-08-02 01:40:00+00:00,0.0,/baseball-odds/usa-mlb/san-diego-st-louis-2025-08-02/1149612
776908,2025-08-01,Seattle Mariners,Texas Rangers,-204,149,1.49,2.49,2025-08-02 02:10:00+00:00,0.0,/baseball-odds/usa-mlb/seattle-texas-2025-08-02/1149613
776913,2025-08-01,Philadelphia Phillies,Detroit Tigers,-154,123,1.65,2.23,2025-08-01 22:45:00+00:00,0.0,/baseball-odds/usa-mlb/philadelphia-detroit-2025-08-02/1149605
776914,2025-08-01,Athletics,Arizona Diamondbacks,-130,107,1.77,2.07,2025-08-02 02:05:00+00:00,0.0,/baseball-odds/usa-mlb/athletics-arizona-2025-08-02/1150037
776915,2025-08-01,Chicago Cubs,Baltimore Orioles,-167,129,1.6,2.29,2025-08-01 18:20:00+00:00,0.0,/baseball-odds/usa-mlb/cubs-baltimore-2025-08-01/1149603
776916,2025-08-01,Los Angeles Angels,Chicago White Sox,-139,106,1.72,2.06,2025-08-02 01:38:00+00:00,0.0,/baseball-odds/usa-mlb/la-angels-white-sox-2025-08-02/1149611
776917,2025-08-01,Washington Nationals,Milwaukee Brewers,125,-167,2.25,1.6,2025-08-01 22:45:00+00:00,0.0,/baseball-odds/usa-mlb/washington-milwaukee-2025-08-02/1149604
776918,2025-08-01,Tampa Bay Rays,Los Angeles Dodgers,-109,-130,1.92,1.77,2025-08-01 23:35:00+00:00,0.0,/baseball-odds/usa-mlb/tampa-bay-la-dodgers-2025-08-02/1150256
776919,2025-08-01,Colorado Rockies,Pittsburgh Pirates,112,-147,2.12,1.68,2025-08-02 00:10:00+00:00,0.0,/baseball-odds/usa-mlb/colorado-pittsburgh-2025-08-02/1149610
776920,2025-08-01,Toronto Blue Jays,Kansas City Royals,-159,131,1.63,2.31,2025-08-01 23:07:00+00:00,0.0,/baseball-odds/usa-mlb/toronto-kansas-city-2025-08-02/1149606
