game_id,game_date,week,home_team,away_team,home_score,away_score,predicted_spread,home_win_probability,confidence,model_disagreement,home_win_prob_from_model,win_prob_from_spread,home_win,actual_margin,predicted_margin,predicted_home_win,correct_winner
2025_09_KC_BUF,2025-11-02,9,BUF,KC,28,21,-0.8451377338603078,0.5608967144328402,0.12179342886568034,0.03896133605079832,0.5765571629931039,0.5375958269423056,1,7,0.8451377338603078,1,True
2025_09_LAC_TEN,2025-11-02,9,TEN,LAC,20,27,-3.4773821893755543,0.6794039630396886,0.3588079260793773,0.07173072190967567,0.6474378150837246,0.7191685369934002,0,-7,3.4773821893755543,1,False
2025_09_MIN_DET,2025-11-02,9,DET,MIN,24,27,-7.050302781182678,0.928096267570666,0.856192535141332,0.0859613783797597,0.9680352281008462,0.8820738497210865,0,-3,7.050302781182678,1,False
2025_09_NO_LA,2025-11-02,9,LA,NO,34,10,-4.920590483789524,0.8699039750202275,0.7398079500404551,0.17012186715163713,0.9680352281008462,0.7979133609492091,1,24,4.920590483789524,1,True
2025_09_SEA_WAS,2025-11-02,9,WAS,SEA,14,38,3.65456823539101,0.16582679253110846,0.6683464149377831,0.14336637555008386,0.08824333757075552,0.2316097131208394,0,-24,-3.65456823539101,0,True
2025_09_SF_NYG,2025-11-02,9,NYG,SF,24,34,-5.426409441354839,0.7422868288029134,0.4845736576058268,0.2307659342012074,0.5905148633154829,0.8212807975166903,0,-10,5.426409441354839,1,False
2025_09_ARI_DAL,2025-11-03,9,DAL,ARI,17,27,-4.230543554331136,0.6916381024711825,0.38327620494236503,0.1644568998076371,0.5980167583460573,0.7624736581536944,0,-10,4.230543554331136,1,False
2025_10_LV_DEN,2025-11-06,10,DEN,LV,10,7,-4.032378813491574,0.8297678767215912,0.6595357534431825,0.21649570598993906,0.9680352281008462,0.7515395221109071,1,3,4.032378813491574,1,True
2025_10_ARI_SEA,2025-11-09,10,SEA,ARI,44,22,-3.1460978725325375,0.7770101201103989,0.5540202402207979,0.26936876328104686,0.9680352281008462,0.6986664648197993,1,22,3.1460978725325375,1,True
2025_10_ATL_IND,2025-11-09,10,IND,ATL,31,25,-8.847491798191191,0.9517329892339024,0.9034659784678047,0.04036946757348914,0.9680352281008462,0.927665760527357,1,6,8.847491798191191,1,True
2025_10_BAL_MIN,2025-11-09,10,MIN,BAL,19,27,-0.33854121146174876,0.4871919331373286,0.02561613372534277,0.020022764684950622,0.47964941735675737,0.499672182041708,0,-8,0.33854121146174876,0,True
2025_10_BUF_MIA,2025-11-09,10,MIA,BUF,30,13,-0.7323240628456072,0.4189403780595485,0.16211924388090304,0.4409293873183906,0.08824333757075552,0.5291727248891461,1,17,0.7323240628456072,0,False
2025_10_CLE_NYJ,2025-11-09,10,NYJ,CLE,27,20,-2.992988201841507,0.5546798443451374,0.10935968869027479,0.5369158615102982,0.1519929482124137,0.688908809722712,1,7,2.992988201841507,1,True
2025_10_DET_WAS,2025-11-09,10,WAS,DET,22,44,-4.616448305430508,0.6750985187031469,0.3501970374062937,0.43080742732097754,0.35199294821241367,0.7828003755333912,0,-22,4.616448305430508,1,False
2025_10_JAX_HOU,2025-11-09,10,HOU,JAX,36,29,-2.7973411253068625,0.5762291227097528,0.1524582454195056,0.39985360264173314,0.27633892072845284,0.676192523370186,1,7,2.7973411253068625,1,True
2025_10_LA_SF,2025-11-09,10,SF,LA,26,42,-3.6239866773722973,0.6367457409449583,0.27349148188991657,0.36487714087824086,0.36308788528627767,0.7279650261645185,0,-16,3.6239866773722973,1,False
2025_10_NE_TB,2025-11-09,10,TB,NE,23,28,-2.919580484137542,0.5528759966129061,0.10575199322581219,0.5251744397586131,0.15899516679394626,0.6841696065525593,0,-5,2.919580484137542,1,False
2025_10_NO_CAR,2025-11-09,10,CAR,NO,7,17,3.4801295846175155,0.17286147156296536,0.6542770568740692,0.1528101397488873,0.08824333757075552,0.2410534773196428,0,-10,-3.4801295846175155,0,True
2025_10_NYG_CHI,2025-11-09,10,CHI,NYG,24,20,-5.697831528911208,0.8389453280562507,0.6778906561125013,0.00945059588107,0.8423721216313016,0.8329215257502316,1,4,5.697831528911208,1,True
2025_10_PIT_LAC,2025-11-09,10,LAC,PIT,25,10,-6.726744194010252,0.9183124343525801,0.8366248687051603,0.08761810316194285,0.9592146797948559,0.871596576632913,1,15,6.726744194010252,1,True
2025_10_PHI_GB,2025-11-10,10,GB,PHI,7,10,-2.5570170400721612,0.5961995263541785,0.192399052708357,0.13695116941927232,0.5232591199836916,0.6602102894029639,0,-3,2.5570170400721612,1,False
2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,27,14,-2.6041396016477942,0.7095946747975332,0.4191893495950665,0.08643228511608458,0.7498066944686803,0.6633744093525957,1,13,2.6041396016477942,1,True
2025_11_BAL_CLE,2025-11-16,11,CLE,BAL,16,23,-2.825447938311566,0.5305878507997974,0.061175701599594845,0.5897926843053892,0.08824333757075552,0.6780360218761448,0,-7,2.825447938311566,1,False
2025_11_CAR_ATL,2025-11-16,11,ATL,CAR,27,30,-3.6254394539039083,0.5875732363191298,0.17514647263825966,0.5619123604766126,0.16613896596167047,0.7280513264382831,0,-3,3.6254394539039083,1,False
2025_11_CHI_MIN,2025-11-16,11,MIN,CHI,17,19,-6.471455295479727,0.7510177652339052,0.5020355304678104,0.4470435861473542,0.4157350756233895,0.8627786617707437,0,-2,6.471455295479727,1,False
2025_11_CIN_PIT,2025-11-16,11,PIT,CIN,34,12,1.2785250233922052,0.45873858732045725,0.0825228253590855,0.2739347014389334,0.6546693603606674,0.38073465892173397,1,22,-1.2785250233922052,0,False
2025_11_DET_PHI,2025-11-16,11,PHI,DET,16,9,0.17074675981070833,0.5039203312933126,0.007840662586625191,0.07750457310470449,0.5390562103494825,0.461551637244778,1,7,-0.17074675981070833,1,True
2025_11_GB_NYG,2025-11-16,11,NYG,GB,20,27,-4.133262145043746,0.644223637508737,0.288447275017474,0.4516963242332019,0.30545139433383567,0.7571477185670376,0,-7,4.133262145043746,1,False
2025_11_HOU_TEN,2025-11-16,11,TEN,HOU,13,16,-9.47927857301997,0.8284005520572539,0.6568011041145079,0.4439894701664398,0.4954084494324242,0.939397919598864,0,-3,9.47927857301997,1,False
2025_11_KC_DEN,2025-11-16,11,DEN,KC,22,19,-5.053630637289976,0.7251970296402256,0.4503940592804512,0.2333882745249921,0.5708843513088075,0.8042726258337997,1,3,5.053630637289976,1,True
2025_11_LAC_JAX,2025-11-16,11,JAX,LAC,35,6,-5.131388819449022,0.6871594085773443,0.3743188171546885,0.4830373492023271,0.3248813966755989,0.807918745877926,1,29,5.131388819449022,1,True
2025_11_SEA_LA,2025-11-16,11,LA,SEA,21,19,-6.058189844728389,0.8633378078720768,0.7266756157441536,0.025843897756230416,0.8732737148217368,0.8474298170655064,1,2,6.058189844728389,1,True
2025_11_SF_ARI,2025-11-16,11,ARI,SF,22,41,-2.946797013418599,0.6086358254494038,0.2172716508988075,0.20576976771737826,0.48016147700636963,0.6859312447237479,0,-19,2.946797013418599,1,False
2025_11_TB_BUF,2025-11-16,11,BUF,TB,44,32,1.0986132843490795,0.47097300279515997,0.058053994409680065,0.20715722836152684,0.6006968557382674,0.39353962737674053,1,12,-1.0986132843490795,0,False
2025_11_WAS_MIA,2025-11-16,11,MIA,WAS,16,13,-6.481483599379179,0.6929008064922512,0.38580161298450233,0.6809345876182233,0.18219986577858366,0.8631344533968069,1,3,6.481483599379179,1,True
2025_11_DAL_LV,2025-11-17,11,LV,DAL,16,33,-0.4962749344676057,0.4056859713774078,0.1886280572451844,0.4232568450755364,0.08824333757075552,0.5115001826462919,0,-17,0.4962749344676057,0,True
2025_12_BUF_HOU,2025-11-20,12,HOU,BUF,23,19,0.8138746872170023,0.3326368523785343,0.3347262952429314,0.32585801974370504,0.08824333757075552,0.41410135731446057,1,4,-0.8138746872170023,0,False
2025_12_ATL_NO,2025-11-23,12,NO,ATL,10,24,9.088249473155534,0.07546670801128838,0.8490665839774232,0.03248464712638052,0.08824333757075552,0.055758690444374995,0,-14,-9.088249473155534,0,True
2025_12_CLE_LV,2025-11-23,12,LV,CLE,10,24,-3.7070558429218465,0.6567788956421584,0.3135577912843168,0.19533270712907136,0.5375392928478214,0.7328719999768928,0,-14,3.7070558429218465,1,False
2025_12_IND_KC,2025-11-23,12,KC,IND,23,20,-3.2521626834535913,0.6305683465479686,0.2611366930959371,0.18588633404904387,0.5194364907158796,0.7053228247649235,1,3,3.2521626834535913,1,True
2025_12_JAX_ARI,2025-11-23,12,ARI,JAX,24,27,-9.387454496577636,0.8299905990589596,0.6599811981179191,0.43127983371811307,0.5065307237703748,0.9378105574884879,0,-3,9.387454496577636,1,False
2025_12_MIN_GB,2025-11-23,12,GB,MIN,23,6,-5.686689045938397,0.8960734011898979,0.7921468023797957,0.13557940745579622,0.9680352281008462,0.83245582064505,1,17,5.686689045938397,1,True
2025_12_NE_CIN,2025-11-23,12,CIN,NE,20,26,-2.4152359455898984,0.5996846646583444,0.19936932931668871,0.09806461631676722,0.5525398236496695,0.6506044399664367,0,-6,2.4152359455898984,1,False
2025_12_NYG_DET,2025-11-23,12,DET,NYG,34,27,-12.187777709520976,0.9361552162018029,0.8723104324036057,0.06374419278324484,0.9084269859095505,0.9721711786927953,1,7,12.187777709520976,1,True
2025_12_NYJ_BAL,2025-11-23,12,BAL,NYJ,23,10,1.0913661643195829,0.3743652581759431,0.25126948364811375,0.03245867010644077,0.3615999699519172,0.39405864005835795,1,13,-1.0913661643195829,0,False
2025_12_PHI_DAL,2025-11-23,12,DAL,PHI,24,21,2.371570199522034,0.2527710988245253,0.4944578023509494,0.10675253340812402,0.20021290761294502,0.30696544102106904,1,3,-2.371570199522034,0,False
2025_12_PIT_CHI,2025-11-23,12,CHI,PIT,31,28,-6.999514305692117,0.8012680572726198,0.6025361145452397,0.24605851990296113,0.6344211816841355,0.8804797015870967,1,3,6.999514305692117,1,True
2025_12_SEA_TEN,2025-11-23,12,TEN,SEA,24,30,-4.351695330266136,0.6876610004858049,0.37532200097160984,0.3253287867760971,0.44366441040373206,0.7689931971798292,0,-6,4.351695330266136,1,False
2025_12_TB_LA,2025-11-23,12,LA,TB,34,7,-8.465551276091185,0.9479502289319879,0.8959004578639758,0.048445052454550774,0.9680352281008462,0.9195901756462954,1,27,8.465551276091185,1,True
2025_12_CAR_SF,2025-11-24,12,SF,CAR,20,9,-4.20923414396639,0.8181497670017537,0.6362995340035074,0.11418463883261276,0.8754985662536139,0.7613139274210011,1,11,4.20923414396639,1,True
2025_13_CIN_BAL,2025-11-27,13,BAL,CIN,14,32,-3.9249397551824012,0.7803419216051906,0.5606838432103811,0.06137170049388674,0.8068439976067326,0.7454722971128459,0,-18,3.9249397551824012,1,False
2025_13_GB_DET,2025-11-27,13,DET,GB,24,31,-2.572330204714297,0.5861899641802579,0.17237992836051585,0.29966474510640795,0.36157535744676383,0.6612401025531718,0,-7,2.572330204714297,1,False
2025_13_KC_DAL,2025-11-27,13,DAL,KC,31,28,2.4258231405436677,0.22537655851989494,0.5492468829602102,0.21527053072199714,0.08824333757075552,0.3035138682927527,1,3,-2.4258231405436677,0,False
2025_13_CHI_PHI,2025-11-28,13,PHI,CHI,15,24,-1.4909526689247758,0.5158542140980791,0.031708428196158156,0.15796943755512616,0.42729245335180777,0.5852618909069339,0,-9,1.4909526689247758,1,False
2025_13_ARI_TB,2025-11-30,13,TB,ARI,20,17,-9.128904052498644,0.8189601788371863,0.6379203576743726,0.45668015566622366,0.4764500620875186,0.9331302177537423,1,3,9.128904052498644,1,True
2025_13_ATL_NYJ,2025-11-30,13,NYJ,ATL,27,24,-1.3652281798237147,0.49703003168636734,0.00593993662726533,0.2324424074228758,0.34363589206363787,0.5760782994865137,1,3,1.3652281798237147,0,False
2025_13_BUF_PIT,2025-11-30,13,PIT,BUF,7,26,-1.5382845797059923,0.46358908458782816,0.07282183082434368,0.5004609960227635,0.08824333757075552,0.588704333593519,0,-19,1.5382845797059923,0,True
2025_13_DEN_WAS,2025-11-30,13,WAS,DEN,26,27,-2.2161934346066277,0.5232336413439662,0.04646728268793243,0.45471170075384343,0.18219986577858366,0.6369115665324271,0,-1,2.2161934346066277,1,False
2025_13_HOU_IND,2025-11-30,13,IND,HOU,16,20,-2.320053473173841,0.571596299762674,0.14319259952534802,0.1727083817072408,0.47137745268256115,0.6440858343898019,0,-4,2.320053473173841,1,False
2025_13_JAX_TEN,2025-11-30,13,TEN,JAX,3,25,9.697330361472313,0.12580323832531037,0.7483935233493793,0.22877629893352708,0.2756597362236749,0.046883437290147836,0,-22,-9.697330361472313,0,True
2025_13_LA_CAR,2025-11-30,13,CAR,LA,31,28,-1.276203519252063,0.4492181892872478,0.10156362142550435,0.48129980228865643,0.08824333757075552,0.569543139859412,1,3,1.276203519252063,0,False
2025_13_LV_LAC,2025-11-30,13,LAC,LV,31,14,-6.773645938181063,0.8195657945181967,0.6391315890363933,0.10512784860898616,0.7680352281008462,0.8731630767098324,1,17,6.773645938181063,1,True
2025_13_MIN_SEA,2025-11-30,13,SEA,MIN,26,0,-10.721803734476172,0.9641821399209098,0.9283642798418197,0.010582220017005484,0.9680352281008462,0.9574530080838407,1,26,10.721803734476172,1,True
2025_13_NO_MIA,2025-11-30,13,MIA,NO,21,17,-6.065924376761452,0.9066303195937115,0.8132606391874231,0.12030564768128538,0.9680352281008462,0.8477295804195608,1,4,6.065924376761452,1,True
2025_13_SF_CLE,2025-11-30,13,CLE,SF,8,26,-4.406058063057049,0.6246751123020196,0.2493502246040391,0.5888100368873836,0.18306758463648182,0.7718776215238654,0,-18,4.406058063057049,1,False
2025_13_NYG_NE,2025-12-01,13,NE,NYG,33,15,-9.258873972893158,0.9552463283272161,0.9104926566544322,0.032512747077052095,0.9680352281008462,0.9355224810237941,1,18,9.258873972893158,1,True
2025_14_DAL_DET,2025-12-04,14,DET,DAL,44,30,-6.088907036687341,0.7723284953697986,0.5446569907395973,0.19687419508840354,0.6517432621665818,0.8486174572549854,1,14,6.088907036687341,1,True
2025_14_CHI_GB,2025-12-07,14,GB,CHI,28,21,-6.579131646833355,0.9187882963915313,0.8375765927830625,0.10147679536741405,0.9680352281008462,0.8665584327334321,1,7,6.579131646833355,1,True
2025_14_CIN_BUF,2025-12-07,14,BUF,CIN,39,34,-12.16685086079828,0.9694441551078652,0.9388883102157304,0.003965597307648894,0.9680352281008462,0.9720008254084951,1,5,12.16685086079828,1,True
2025_14_DEN_LV,2025-12-07,14,LV,DEN,17,24,-0.35506189243567093,0.39774425843688666,0.2045114831262267,0.41266789448817487,0.08824333757075552,0.5009112320589304,0,-7,0.35506189243567093,0,True
2025_14_HOU_KC,2025-12-07,14,KC,HOU,10,20,-8.134287513857977,0.8089184113891792,0.6178368227783584,0.4120403593901761,0.4998881418465471,0.9119285012367232,0,-10,8.134287513857977,1,False
2025_14_IND_JAX,2025-12-07,14,JAX,IND,36,19,1.2683621820176778,0.30549679395997564,0.3890064120800487,0.29321042782798384,0.08824333757075552,0.3814537653987394,1,17,-1.2683621820176778,0,False
2025_14_LA_ARI,2025-12-07,14,ARI,LA,17,45,-2.7245172335461305,0.5256038277710791,0.051207655542158115,0.583147320267098,0.08824333757075552,0.6713906578378536,0,-28,2.7245172335461305,1,False
2025_14_MIA_NYJ,2025-12-07,14,NYJ,MIA,10,34,-3.2703908715610064,0.5862050627902474,0.17241012558049484,0.4810122491733187,0.2254458759102584,0.7064581250835771,0,-24,3.2703908715610064,1,False
2025_14_NO_TB,2025-12-07,14,TB,NO,20,24,-3.5655076960353935,0.8036956546405104,0.6073913092810208,0.2435582744487531,0.9680352281008462,0.7244769536520931,0,-4,3.5655076960353935,1,False
2025_14_PIT_BAL,2025-12-07,14,BAL,PIT,22,27,-8.327202960388755,0.8248061620927344,0.6496123241854688,0.36664425679720514,0.5498229694948306,0.9164672262920357,0,-5,8.327202960388755,1,False
2025_14_SEA_ATL,2025-12-07,14,ATL,SEA,9,37,0.16847787787583401,0.5388498777602696,0.0776997555205392,0.28333857637953086,0.7450593779794777,0.4617208015999469,0,-28,-0.16847787787583401,1,False
2025_14_TEN_CLE,2025-12-07,14,CLE,TEN,29,31,-6.782853710714934,0.6960240574332448,0.3920481148664896,0.7097785216690127,0.1636901661814854,0.873468687850498,0,-2,6.782853710714934,1,False
2025_14_WAS_MIN,2025-12-07,14,MIN,WAS,31,0,-2.666015652389304,0.5226910827929011,0.045382165585802214,0.579263660296194,0.08824333757075552,0.6675069978669496,1,31,2.666015652389304,1,True
2025_14_PHI_LAC,2025-12-08,14,LAC,PHI,22,19,-6.132712362855132,0.7717291952231728,0.5434583904463457,0.22167120066630208,0.6286267800501805,0.8502979807164825,1,3,6.132712362855132,1,True
2025_15_ATL_TB,2025-12-11,15,TB,ATL,28,29,-1.4398084485552325,0.6601644610926086,0.32032892218521725,0.26473387465837817,0.8462666830785581,0.58153280842018,0,-1,1.4398084485552325,1,False
2025_15_ARI_HOU,2025-12-14,15,HOU,ARI,40,20,-11.350364295630333,0.8857341648026158,0.7714683296052316,0.26206981728798184,0.7024356099073472,0.9645054271953291,1,20,11.350364295630333,1,True
2025_15_BAL_CIN,2025-12-14,15,CIN,BAL,0,24,1.7788103444621033,0.27960227667610416,0.4407954466477917,0.14582145161017468,0.20021290761294502,0.3460343592231197,0,-24,-1.7788103444621033,0,True
2025_15_BUF_NE,2025-12-14,15,NE,BUF,31,35,-5.823299647630329,0.7612817204167516,0.5225634408335031,0.20126873168831538,0.6368255278519438,0.8380942595402592,0,-4,5.823299647630329,1,False
2025_15_CAR_NO,2025-12-14,15,NO,CAR,20,17,4.8759791885136154,0.12739137060756545,0.7452172587848691,0.0845915791213719,0.08824333757075552,0.17283491669212742,1,3,-4.8759791885136154,0,False
2025_15_CLE_CHI,2025-12-14,15,CHI,CLE,31,3,-5.046739332717918,0.8168473102638523,0.6336946205277045,0.020728001301795085,0.8246749774367702,0.8039469761349751,1,28,5.046739332717918,1,True
2025_15_DET_LA,2025-12-14,15,LA,DET,41,34,-3.085757102376719,0.6590992202326417,0.31819844046528334,0.06317539998260258,0.6316663220214483,0.6948417220040509,1,7,3.085757102376719,1,True
2025_15_GB_DEN,2025-12-14,15,DEN,GB,34,26,-5.206958499431949,0.639877612969401,0.2797552259388021,0.6861392105004561,0.12527320509405895,0.811412415594515,1,8,5.206958499431949,1,True
2025_15_IND_SEA,2025-12-14,15,SEA,IND,18,16,-0.716435565092756,0.47774756488041065,0.04450487023917871,0.09631865918711596,0.43166632202144833,0.5279849812085643,1,2,0.716435565092756,0,False
2025_15_LAC_KC,2025-12-14,15,KC,LAC,13,16,-4.7237866399864314,0.7913492187824924,0.5826984375649849,0.0048540087739279425,0.7930795370549371,0.7882255282810091,0,-3,4.7237866399864314,1,False
2025_15_LV_PHI,2025-12-14,15,PHI,LV,31,0,-9.351288419617521,0.9559642400938718,0.9119284801877436,0.030860466982335244,0.9680352281008462,0.937174761118511,1,31,9.351288419617521,1,True
2025_15_MIN_DAL,2025-12-14,15,DAL,MIN,26,34,-11.509312158870612,0.8950194418821646,0.7900388837643293,0.16563481849536288,0.8004673979447986,0.9661022164401615,0,-8,11.509312158870612,1,False
2025_15_NYJ_JAX,2025-12-14,15,JAX,NYJ,48,20,-2.809809733663085,0.5958959555068328,0.19179191101366566,0.32446020475557885,0.3525508019401487,0.6770110066957276,1,28,2.809809733663085,1,True
2025_15_TEN_SF,2025-12-14,15,SF,TEN,37,24,-14.521112296765368,0.974746949814285,0.94949389962857,0.017949040831632512,0.9680352281008462,0.9859842689324787,1,13,14.521112296765368,1,True
2025_15_WAS_NYG,2025-12-14,15,NYG,WAS,21,29,-2.63807001689869,0.5905932080888846,0.1811864161777692,0.2996623470404757,0.36598135697964285,0.6656437040201185,0,-8,2.63807001689869,1,False
2025_15_MIA_PIT,2025-12-15,15,PIT,MIA,28,15,-0.3560363685779867,0.3977990725228406,0.20440185495431884,0.4127409799361135,0.08824333757075552,0.500984317506869,1,13,0.3560363685779867,0,False
2025_16_LA_SEA,2025-12-18,16,SEA,LA,38,37,-5.641478260283433,0.8947164756801226,0.7894329513602452,0.13747965377036964,0.9680352281008462,0.8305555743304766,1,1,5.641478260283433,1,True
2025_16_GB_CHI,2025-12-20,16,CHI,GB,22,16,-2.371433744511395,0.5958648642727641,0.19172972854552817,0.10020862853397561,0.5474028186423255,0.6476114471763011,1,6,2.371433744511395,1,True
2025_16_PHI_WAS,2025-12-20,16,WAS,PHI,18,29,-7.141085330902029,0.8155299382734171,0.6310598765468343,0.15770682784248136,0.7271706237976979,0.8848774516401793,0,-11,7.141085330902029,1,False
2025_16_ATL_ARI,2025-12-21,16,ARI,ATL,19,26,-1.4173288161393898,0.4821674682265589,0.03566506354688215,0.3908932071494255,0.18899756286448982,0.5798907700139153,0,-7,1.4173288161393898,0,True
2025_16_BUF_CLE,2025-12-21,16,CLE,BUF,20,23,-3.367788323010149,0.5564213633574772,0.11284272671495432,0.6242373677156288,0.08824333757075552,0.7124807052863843,0,-3,3.367788323010149,1,False
2025_16_CIN_MIA,2025-12-21,16,MIA,CIN,21,45,5.862707329100768,0.21065083517804953,0.578698329643901,0.291770230565549,0.42627690580168986,0.13450667523614085,0,-24,-5.862707329100768,0,True
2025_16_JAX_DEN,2025-12-21,16,DEN,JAX,20,34,-6.841591542798188,0.7765971414747006,0.5531942829494012,0.39522518128484085,0.48017825551106996,0.8754034367959108,0,-14,6.841591542798188,1,False
2025_16_KC_TEN,2025-12-21,16,TEN,KC,26,9,6.507811108297727,0.09794467706659796,0.8041106458668041,0.025282958580235854,0.08824333757075552,0.11352629615099137,1,17,-6.507811108297727,0,False
2025_16_LAC_DAL,2025-12-21,16,DAL,LAC,17,34,3.2312516358224572,0.20162277847389312,0.5967544430522138,0.10446809908921528,0.15050749882291564,0.2549755979121309,0,-17,-3.2312516358224572,0,True
2025_16_LV_HOU,2025-12-21,16,HOU,LV,23,21,-12.502371074665747,0.970395450987786,0.940790901975572,0.006578624259276578,0.9680352281008462,0.9746138523601228,1,2,12.502371074665747,1,True
2025_16_MIN_NYG,2025-12-21,16,NYG,MIN,13,16,1.5588600066629885,0.3273451957135383,0.34530960857292337,0.059122433573476185,0.3019917277606215,0.3611141613340977,0,-3,-1.5588600066629885,0,True
2025_16_NE_BAL,2025-12-21,16,BAL,NE,24,28,-3.4151372758070013,0.5585971529513408,0.11719430590268165,0.6271384205074471,0.08824333757075552,0.7153817580782026,0,-4,3.4151372758070013,1,False
2025_16_NYJ_NO,2025-12-21,16,NO,NYJ,29,6,-5.132146260316283,0.6780263394076199,0.35605267881523983,0.5197106691158192,0.2882433375707555,0.8079540066865747,1,23,5.132146260316283,1,True
2025_16_PIT_DET,2025-12-21,16,DET,PIT,24,29,-1.6633347726188652,0.604599509076179,0.20919901815235797,0.010765074158163634,0.6085218007937107,0.597756726635547,0,-5,1.6633347726188652,1,False
2025_16_TB_CAR,2025-12-21,16,CAR,TB,23,20,0.20095569988549825,0.38712714382930863,0.22574571234138274,0.17105682624432222,0.2882433375707555,0.4593001638150777,1,3,-0.20095569988549825,0,False
2025_16_SF_IND,2025-12-22,16,IND,SF,27,48,-4.824705747616325,0.7957916717775763,0.5915833435551525,0.0039652274982155955,0.7972004654407685,0.7932352379425529,0,-21,4.824705747616325,1,False
2025_17_DAL_WAS,2025-12-25,17,WAS,DAL,23,30,-0.23211476152802532,0.41453511859813097,0.17092976280373806,0.3086233786155322,0.18306758463648182,0.491690963252014,0,-7,0.23211476152802532,0,True
2025_17_DEN_KC,2025-12-25,17,KC,DEN,13,20,0.3467427312547776,0.47114473531596657,0.057710529368066865,0.03783686834071265,0.48629647737632586,0.4484596090356132,0,-7,-0.3467427312547776,0,True
2025_17_DET_MIN,2025-12-25,17,MIN,DET,23,10,2.6586286764219413,0.2245214431470885,0.550957113705823,0.13844801768483517,0.15050749882291564,0.2889555165077508,1,13,-2.6586286764219413,0,False
2025_17_BAL_GB,2025-12-27,17,GB,BAL,24,41,-4.204811774628729,0.8384870804934339,0.6769741609868678,0.2069624675489643,0.9680352281008462,0.7610727605518819,0,-17,4.204811774628729,1,False
2025_17_HOU_LAC,2025-12-27,17,LAC,HOU,16,20,-3.623269544144795,0.6487690591350951,0.29753811827019017,0.2507530161424016,0.4771694033459058,0.7279224194883074,0,-4,3.623269544144795,1,False
2025_17_ARI_CIN,2025-12-28,17,CIN,ARI,37,14,-8.921967026732132,0.911409096511,0.822818193022,0.029022662444977754,0.9001280780747308,0.9291507405197086,1,23,8.921967026732132,1,True
2025_17_CHI_SF,2025-12-28,17,SF,CHI,42,38,-1.8702357597007546,0.6907814092166539,0.38156281843330775,0.3127800796363117,0.9253664689438876,0.6125863893075759,1,4,1.8702357597007546,1,True
2025_17_JAX_IND,2025-12-28,17,IND,JAX,17,23,-5.979759723600557,0.6553329027830661,0.3106658055661322,0.7561194202830807,0.08824333757075552,0.8443627578538362,0,-6,5.979759723600557,1,False
2025_17_NE_NYJ,2025-12-28,17,NYJ,NE,10,42,3.3718630072493663,0.27156105583667095,0.4568778883266581,0.04119788720237608,0.2882433375707555,0.2470454503683794,0,-32,-3.3718630072493663,0,True
2025_17_NO_TEN,2025-12-28,17,TEN,NO,26,34,-1.2258703130399504,0.4701449128075651,0.05971017438486981,0.38276977089477776,0.18306758463648182,0.5658373555312596,0,-8,1.2258703130399504,0,True
2025_17_NYG_LV,2025-12-28,17,LV,NYG,10,34,-6.975846390293893,0.7451270138868109,0.4902540277736218,0.5384138297864749,0.34131664154695474,0.8797304713334296,0,-24,6.975846390293893,1,False
2025_17_PHI_BUF,2025-12-28,17,BUF,PHI,12,13,-10.377089506458775,0.870929452938526,0.7418589058770519,0.32842294571783015,0.6246122436501533,0.9530351893679835,0,-1,10.377089506458775,1,False
2025_17_PIT_CLE,2025-12-28,17,CLE,PIT,13,6,-1.2044650440251732,0.4732475768391959,0.053504846321608235,0.36404622563500116,0.20021290761294502,0.5642591332479462,1,7,1.2044650440251732,0,False
2025_17_SEA_CAR,2025-12-28,17,CAR,SEA,10,27,-2.689911586826265,0.5872866356459904,0.17457327129198075,0.3272379853339631,0.34185814664551806,0.6690961319794811,0,-17,2.689911586826265,1,False
2025_17_TB_MIA,2025-12-28,17,MIA,TB,20,17,-1.4525587397235564,0.5032769196779291,0.006553839355858182,0.2388274692016773,0.34363589206363787,0.5824633612653152,1,3,1.4525587397235564,1,True
2025_17_LA_ATL,2025-12-29,17,ATL,LA,27,24,-0.6106826001227977,0.41211482946920797,0.17577034106158407,0.4318286558646033,0.08824333757075552,0.5200719934353588,1,3,0.6106826001227977,0,False
2025_18_CAR_TB,2026-01-03,18,TB,CAR,16,14,-1.2584775810596716,0.4677139415138391,0.06457211697232179,0.40209996740289156,0.16613896596167047,0.568238933364562,1,2,1.2584775810596716,0,False
2025_18_SEA_SF,2026-01-03,18,SF,SEA,3,13,-7.757034779363596,0.8210723087783769,0.6421446175567538,0.3253306378679046,0.5770743303774484,0.902404968245353,0,-10,7.757034779363596,1,False
2025_18_ARI_LA,2026-01-04,18,LA,ARI,37,20,-7.955586979891871,0.94197550931492,0.88395101862984,0.06050857631262452,0.9680352281008462,0.9075266517882217,1,17,7.955586979891871,1,True
2025_18_BAL_PIT,2026-01-04,18,PIT,BAL,26,24,-3.6481817119798072,0.638445263521577,0.2768905270431541,0.36381919499894455,0.3655808672723686,0.7294000622713132,1,2,3.6481817119798072,1,True
2025_18_CLE_CIN,2026-01-04,18,CIN,CLE,18,20,-15.74334074021685,0.9764661736367983,0.9529323472735967,0.02220934853232026,0.9680352281008462,0.9902445766331665,0,-2,15.74334074021685,1,False
