current_pos,current_pos_display,player,pred_name,to_par,to_par_display,r1,r2,r3,r4,total_strokes,actual_sg_per_round,pre_sg_per_round,updated_sg_per_round,sim_win_pct,sim_make_cut_pct,sim_top5_pct,sim_top10_pct,sim_top20_pct,pre_win_prob,pre_top5_pct,pre_top10_prob,pre_top20_prob,pre_rank,rank_change
34,T24,Matthew Southgate,Matthew Southgate,-1.0,-1,69.0,,,,69.0,1.0,-0.2558341504076575,0.24649950975540552,0.20400000000000001,79.672,2.21,6.512,18.976000000000003,0.00148,1.206,0.0613982767769542,0.1180235935870133,131.0,97.0
35,T24,Shane Lowry,Shane Lowry,-1.0,-1,69.0,,,,69.0,1.0,0.4586235369924976,0.6751741221954985,0.48,84.576,4.266,11.278,27.927999999999997,0.00834,4.5440000000000005,0.1462464787091249,0.2454215936630823,28.0,-7.0
36,T24,Shaun Norris,Shaun Norris,-1.0,-1,69.0,,,,69.0,1.0,-0.2361423068589396,0.2583146158846362,0.22599999999999998,80.10199999999999,2.32,6.941999999999999,19.256,0.0018,1.286,0.063297409836959,0.1214464147911415,61.0,25.0
37,T24,Tommy Fleetwood,Tommy Fleetwood,-1.0,-1,69.0,,,,69.0,1.0,1.2300962048744135,1.138057722924648,1.064,88.478,8.001999999999999,18.648,39.524,0.03408,14.076,0.3127549199272921,0.4515830565076418,9.0,-28.0
38,T24,Tyrrell Hatton,Tyrrell Hatton,-1.0,-1,69.0,,,,69.0,1.0,0.8068074200008547,0.8840844520005129,0.7100000000000001,86.148,5.654,13.98,32.872,0.01626,8.072,0.2126172919060714,0.3326895856873058,19.0,-19.0
39,T39,Andy Sullivan,Andy Sullivan,0.0,E,70.0,,,,70.0,0.0,-0.2536857432030807,-0.1522114459218484,0.042,61.014,0.5599999999999999,2.2319999999999998,8.187999999999999,0.00148,1.218,0.0606571230977498,0.1165476205248335,130.0,91.0
40,T39,Brooks Koepka,Brooks Koepka,0.0,E,70.0,,,,70.0,0.0,1.2362088986323403,0.7417253391794042,0.312,73.856,2.944,8.161999999999999,22.104,0.03614,14.546,0.3164076426713538,0.4560647975143301,6.0,-34.0
41,T39,Cameron John,Cameron John,0.0,E,70.0,,,,70.0,0.0,-0.2426685043139542,-0.14560110258837253,0.04,61.151999999999994,0.65,2.302,8.251999999999999,0.0017,1.306,0.0627244509667794,0.1198209399706213,82.0,41.0
42,T39,Chris Gotterup,Chris Gotterup,0.0,E,70.0,,,,70.0,0.0,-0.2639762711778693,-0.15838576270672158,0.05,61.122,0.608,2.21,8.24,0.00124,1.212,0.0609468697778849,0.1169716359699264,142.0,100.0
43,T39,Eugenio Chacarra,Eugenio Chacarra,0.0,E,70.0,,,,70.0,0.0,-0.2570007942831145,-0.1542004765698687,0.04,60.663999999999994,0.5760000000000001,2.226,8.309999999999999,0.0017,1.174,0.0605728086332068,0.1164696577750287,79.0,36.0
44,T39,Hennie Du Plessis,Hennie Du Plessis,0.0,E,70.0,,,,70.0,0.0,-0.2422754844597716,-0.14536529067586296,0.04,60.892,0.59,2.158,8.432,0.00162,1.25,0.0617349464323672,0.1195018678413133,100.0,56.0
45,T39,J.J. Spaun,J.J. Spaun,0.0,E,70.0,,,,70.0,0.0,0.0510416720921986,0.03062500325531916,0.064,63.492000000000004,0.8420000000000001,3.0460000000000003,10.372,0.00398,2.268,0.0906889242076314,0.1650012636323365,38.0,-7.0
46,T39,Jack McDonald,Jack McDonald,0.0,E,70.0,,,,70.0,0.0,-0.2417695102390762,-0.1450617061434457,0.044000000000000004,61.168,0.608,2.2560000000000002,8.41,0.0017,1.2919999999999998,0.0623699027242396,0.12027566516021,81.0,35.0
47,T39,Jacob Bridgeman,Jacob Bridgeman,0.0,E,70.0,,,,70.0,0.0,-0.2618033434559599,-0.15708200607357595,0.054,60.584,0.5780000000000001,2.222,7.942,0.00178,1.298,0.061391100984641,0.1167443715812079,69.0,22.0
48,T39,Jayden Schaper,Jayden Schaper,0.0,E,70.0,,,,70.0,0.0,-0.2549804308684497,-0.15298825852106981,0.062,60.634,0.652,2.298,8.458,0.00138,1.216,0.0607415771370623,0.1163961519643752,138.0,90.0
49,T39,Johnny Keefer,Johnny Keefer,0.0,E,70.0,,,,70.0,0.0,-0.2601011889439777,-0.15606071336638663,0.04,60.62800000000001,0.596,2.228,8.084,0.00164,1.352,0.0615021898472604,0.1171530795557113,94.0,45.0
50,T39,Justin Thomas,Justin Thomas,0.0,E,70.0,,,,70.0,0.0,0.3617373478034211,0.21704240868205266,0.09,66.154,1.158,3.842,12.766,0.00612,3.89,0.1328088603046978,0.2264767881259838,32.0,-18.0
51,T39,Kazuma Kobori,Kazuma Kobori,0.0,E,70.0,,,,70.0,0.0,-0.263600369768357,-0.1581602218610142,0.032,60.809999999999995,0.5579999999999999,2.122,8.126,0.00156,1.196,0.0605264302722307,0.1174996720394088,111.0,60.0
52,T39,Lucas Herbert,Lucas Herbert,0.0,E,70.0,,,,70.0,0.0,-0.2456683441602318,-0.14740100649613908,0.036000000000000004,60.964,0.65,2.254,8.224,0.00226,1.496,0.063506343014514,0.1207318306031245,48.0,-4.0
53,T39,Marcus Plunkett,Marcus Plunkett,0.0,E,70.0,,,,70.0,0.0,-0.2614831261025935,-0.1568898756615561,0.046,60.778,0.644,2.254,8.164,0.0016,1.246,0.0619285267749688,0.1182140454644697,105.0,52.0
54,T39,Michael Thorbjornsen,Michael Thorbjornsen,0.0,E,70.0,,,,70.0,0.0,-0.2384803078797367,-0.14308818472784202,0.02,61.204,0.58,2.246,8.495999999999999,0.0015,1.252,0.0626648367076787,0.1204494831810559,126.0,72.0
55,T39,Min Woo Lee,Min Woo Lee,0.0,E,70.0,,,,70.0,0.0,0.8009227530980494,0.4805536518588296,0.172,70.352,1.7919999999999998,5.75,17.026,0.01532,7.764,0.210261212292374,0.3286395313649218,21.0,-34.0
56,T39,Russell Henley,Russell Henley,0.0,E,70.0,,,,70.0,0.0,0.8424062328361588,0.5054437397016952,0.166,70.74000000000001,1.95,5.952,17.45,0.01762,8.39,0.2205177403862931,0.3435928729128721,15.0,-41.0
57,T39,Sami Välimäki,Sami Välimäki,0.0,E,70.0,,,,70.0,0.0,-0.2422354708954774,-0.14534128253728643,0.04,61.364,0.596,2.1839999999999997,8.24,0.00152,1.238,0.0626815243164164,0.1186555914430363,123.0,66.0
58,T39,Tom Kim,Tom Kim,0.0,E,70.0,,,,70.0,0.0,0.2813191379301036,0.16879148275806216,0.08800000000000001,65.764,1.174,3.788,12.406,0.00512,3.476,0.1208969568196509,0.2067887535493293,35.0,-23.0
59,T39,Viktor Hovland,Viktor Hovland,0.0,E,70.0,,,,70.0,0.0,1.2901247890290275,0.7740748734174164,0.268,74.054,3.0020000000000002,8.314,22.596,0.0364,15.386,0.3312374606296666,0.4728027459729854,5.0,-54.0
60,T60,Aaron Rai,Aaron Rai,1.0,+1,71.0,,,,71.0,-1.0,0.1700725658878631,-0.2979564604672822,0.013999999999999999,42.618,0.232,0.874,4.292,0.00426,2.818,0.1047007707380871,0.1864078606555211,36.0,-24.0
61,T60,Akshay Bhatia,Akshay Bhatia,1.0,+1,71.0,,,,71.0,-1.0,0.8526048898518237,0.11156293391109418,0.05,49.854,0.542,2.026,7.436,0.01762,8.286,0.2220202597633115,0.3454806719419857,16.0,-45.0
62,T60,Alex Noren,Alex Noren,1.0,+1,71.0,,,,71.0,-1.0,-0.2377695471264351,-0.5426617282758611,0.004,38.866,0.136,0.58,2.978,0.0017,1.274,0.062212960395793,0.1203201557036518,80.0,18.0
63,T60,Bernd Wiesberger,Bernd Wiesberger,1.0,+1,71.0,,,,71.0,-1.0,-0.2480527055363759,-0.5488316233218256,0.008,39.106,0.146,0.658,2.894,0.0016,1.194,0.0612976762458253,0.1165813338942157,103.0,40.0
64,T60,Billy Horschel,Billy Horschel,1.0,+1,71.0,,,,71.0,-1.0,-0.3732643142686682,-0.6239585885612009,0.008,37.768,0.128,0.58,2.7,0.00098,0.944,0.0524644074472713,0.1030196493938567,145.0,81.0
