current_pos,current_pos_display,player,pred_name,to_par,to_par_display,r1,r2,r3,r4,total_strokes,actual_sg_per_round,pre_sg_per_round,updated_sg_per_round,sim_win_pct,sim_make_cut_pct,sim_top5_pct,sim_top10_pct,sim_top20_pct,pre_win_prob,pre_top5_pct,pre_top10_prob,pre_top20_prob,pre_rank,rank_change
11,T9,Gordon Sargent,Gordon Sargent,-6.0,-6,66.0,,,,66.0,6.0,-0.2640026266265201,2.2415984240240885,2.18,96.94800000000001,13.88,28.451999999999998,52.742,0.00742,3.758,0.0952058490741876,0.1793385117411973,49.0,38.0
12,T9,Harry Higgs,Harry Higgs,-6.0,-6,66.0,,,,66.0,6.0,-0.2557257439500479,2.2465645536299714,2.234,96.982,14.027999999999999,28.671999999999997,52.51,0.00704,3.644,0.0930825039916391,0.176076235039114,87.0,75.0
13,T9,Jacob Bridgeman,Jacob Bridgeman,-6.0,-6,66.0,,,,66.0,6.0,-0.2618033434559599,2.2429179939264245,2.182,96.832,13.724,28.37,52.334,0.00666,3.598,0.093491100984641,0.176488371581208,111.0,98.0
14,T9,Pierceson Coody,Pierceson Coody,-6.0,-6,66.0,,,,66.0,6.0,-0.2453003033065005,2.2528198180161,2.106,96.944,13.806,28.689999999999998,52.849999999999994,0.008,3.782,0.0958758175368198,0.1792596613297017,16.0,2.0
15,T9,Pontus Nyholm,Pontus Nyholm,-6.0,-6,66.0,,,,66.0,6.0,-0.2405437566096763,2.2556737460341947,2.154,96.954,13.666,28.477999999999998,52.559999999999995,0.0071,3.778,0.0958682826615767,0.1827444908343794,83.0,68.0
16,T9,Séamus Power,Séamus Power,-6.0,-6,66.0,,,,66.0,6.0,-0.2521241642015809,2.248725501479052,2.2640000000000002,96.968,13.847999999999999,28.554000000000002,52.751999999999995,0.00678,3.646,0.0961181611405361,0.1794785665733171,105.0,89.0
17,T17,Ben James,Ben James,-5.0,-5,67.0,,,,67.0,5.0,-0.2524046578787743,1.8485572052727355,0.726,90.47,5.63,14.299999999999999,33.01,0.0075,3.69,0.094937191543731,0.1809545381382445,42.0,25.0
18,T17,Ben Martin,Ben Martin,-5.0,-5,67.0,,,,67.0,5.0,-0.239098801292502,1.856540719224499,0.66,90.534,5.584,13.84,32.822,0.0075,3.78,0.0969903773074397,0.1830308002692725,43.0,25.0
19,T17,Billy Horschel,Billy Horschel,-5.0,-5,67.0,,,,67.0,5.0,-0.3732643142686682,1.776041411438799,0.596,90.152,5.008,12.872,31.244,0.00554,3.01,0.0812944074472713,0.1583956493938567,119.0,100.0
20,T17,Chad Ramey,Chad Ramey,-5.0,-5,67.0,,,,67.0,5.0,-0.2588433561995261,1.8446939862802845,0.6819999999999999,90.604,5.510000000000001,13.819999999999999,32.448,0.00758,3.724,0.0950160874613861,0.178198844241686,36.0,16.0
21,T17,Davis Chatfield,Davis Chatfield,-5.0,-5,67.0,,,,67.0,5.0,-0.2644340027541467,1.841339598347512,0.658,90.51,5.624,14.212,32.92,0.007,3.65,0.0937191457683951,0.1770481127006574,92.0,71.0
22,T17,Johnny Keefer,Johnny Keefer,-5.0,-5,67.0,,,,67.0,5.0,-0.2601011889439777,1.8439392866336133,0.618,90.50399999999999,5.59,14.084,32.54,0.00808,3.702,0.0933621898472604,0.1765290795557113,15.0,-7.0
23,T17,Kevin Roy,Kevin Roy,-5.0,-5,67.0,,,,67.0,5.0,-0.2639441178620197,1.8416335292827881,0.5780000000000001,90.75,5.572,14.062,32.412,0.00702,3.682,0.0943681150539576,0.1780290075330776,91.0,68.0
